year,month,state,disease_name,total_cases
2019,8,Gujarat,Leptospirosis,1
2019,8,Gujarat,Lung Cancer,1
2019,8,Gujarat,Malaria,1
2019,8,Gujarat,Oral Cancer,1
2019,8,Gujarat,Thalassemia,1
2019,8,Haryana,COPD,1
2019,8,Haryana,Chikungunya,1
2019,8,Haryana,Leptospirosis,1
2019,8,Haryana,Malaria,1
2019,8,Himachal Pradesh,Breast Cancer,1
2019,8,Himachal Pradesh,Depression,1
2019,8,Himachal Pradesh,Jaundice (Hepatitis A),1
2019,8,Himachal Pradesh,Leptospirosis,1
2019,8,Jammu and Kashmir,Dengue,2
2019,8,Jammu and Kashmir,Diabetes (Type 2),1
2019,8,Jammu and Kashmir,Hypertension,1
2019,8,Jharkhand,Dengue,1
2019,8,Jharkhand,Filariasis,1
2019,8,Jharkhand,Heart Disease,1
2019,8,Jharkhand,Jaundice (Hepatitis A),1
2019,8,Jharkhand,Leptospirosis,1
2019,8,Jharkhand,Oral Cancer,1
2019,8,Jharkhand,Stroke,1
2019,8,Karnataka,COVID-19,1
2019,8,Karnataka,Dengue,1
2019,8,Karnataka,Depression,1
2019,8,Karnataka,Diarrhea,2
2019,8,Karnataka,Hepatitis B,1
2019,8,Karnataka,Hypertension,1
2019,8,Kerala,Chikungunya,2
2019,8,Kerala,Cholera,1
2019,8,Kerala,Chronic Kidney Disease,1
2019,8,Kerala,Filariasis,1
2019,8,Kerala,Jaundice (Hepatitis A),1
2019,8,Madhya Pradesh,COVID-19,1
2019,8,Madhya Pradesh,Chikungunya,2
2019,8,Madhya Pradesh,Cholera,1
2019,8,Madhya Pradesh,Dengue,4
2019,8,Madhya Pradesh,Diabetes (Type 2),2
2019,8,Madhya Pradesh,Diarrhea,3
2019,8,Madhya Pradesh,Japanese Encephalitis,1
2019,8,Madhya Pradesh,Jaundice (Hepatitis A),2
2019,8,Madhya Pradesh,Leptospirosis,2
2019,8,Madhya Pradesh,Lung Cancer,1
2019,8,Madhya Pradesh,Malaria,1
2019,8,Madhya Pradesh,Sickle Cell Anemia,1
2019,8,Madhya Pradesh,Stroke,1
2019,8,Madhya Pradesh,Tuberculosis,1
2019,8,Madhya Pradesh,Typhoid,2
2019,8,Maharashtra,Chikungunya,1
2019,8,Maharashtra,Cholera,1
2019,8,Maharashtra,Chronic Kidney Disease,1
2019,8,Maharashtra,Diabetes (Type 2),1
2019,8,Maharashtra,Gastroenteritis,1
2019,8,Maharashtra,HIV/AIDS,1
2019,8,Maharashtra,Jaundice (Hepatitis A),2
2019,8,Maharashtra,Kala-Azar,2
2019,8,Maharashtra,Lung Cancer,1
2019,8,Maharashtra,Malaria,3
2019,8,Maharashtra,Oral Cancer,2
2019,8,Maharashtra,Pneumonia,1
2019,8,Maharashtra,Sickle Cell Anemia,1
2019,8,Maharashtra,Stroke,1
2019,8,Maharashtra,Tuberculosis,1
2019,8,Manipur,Asthma,1
2019,8,Manipur,Malaria,1
2019,8,Meghalaya,HIV/AIDS,1
2019,8,NCT of Delhi,COVID-19,1
2019,8,NCT of Delhi,Chikungunya,1
2019,8,NCT of Delhi,Jaundice (Hepatitis A),1
2019,8,Nagaland,Gastroenteritis,1
2019,8,Nagaland,Heart Disease,1
2019,8,Odisha,Breast Cancer,1
2019,8,Odisha,Chikungunya,1
2019,8,Odisha,Cholera,2
2019,8,Odisha,Dengue,1
2019,8,Odisha,Depression,1
2019,8,Odisha,Diarrhea,1
2019,8,Odisha,Gastroenteritis,3
2019,8,Odisha,HIV/AIDS,1
2019,8,Odisha,Hypertension,1
2019,8,Odisha,Jaundice (Hepatitis A),1
2019,8,Odisha,Leptospirosis,1
2019,8,Odisha,Malaria,1
2019,8,Odisha,Stroke,1
2019,8,Odisha,Typhoid,1
2019,8,Punjab,Anxiety Disorder,1
2019,8,Punjab,COPD,1
2019,8,Punjab,COVID-19,1
2019,8,Punjab,Depression,1
2019,8,Punjab,HIV/AIDS,1
2019,8,Punjab,Leptospirosis,1
2019,8,Rajasthan,Anxiety Disorder,1
2019,8,Rajasthan,Breast Cancer,1
2019,8,Rajasthan,Dengue,2
2019,8,Rajasthan,Diarrhea,1
2019,8,Rajasthan,Heart Disease,1
2019,8,Rajasthan,Jaundice (Hepatitis A),1
2019,8,Rajasthan,Kala-Azar,1
2019,8,Rajasthan,Leptospirosis,1
2019,8,Rajasthan,Oral Cancer,1
2019,8,Rajasthan,Swine Flu (H1N1),1
2019,8,Rajasthan,Tuberculosis,1
2019,8,Tamil Nadu,Breast Cancer,1
2019,8,Tamil Nadu,Cholera,3
2019,8,Tamil Nadu,Chronic Kidney Disease,3
2019,8,Tamil Nadu,Dengue,2
2019,8,Tamil Nadu,Gastroenteritis,3
2019,8,Tamil Nadu,HIV/AIDS,1
2019,8,Tamil Nadu,Leptospirosis,2
2019,8,Tamil Nadu,Malaria,1
2019,8,Telangana,Anxiety Disorder,1
2019,8,Telangana,Breast Cancer,1
2019,8,Telangana,COPD,1
2019,8,Telangana,Chikungunya,1
2019,8,Telangana,Dengue,1
2019,8,Telangana,Diabetes (Type 2),1
2019,8,Telangana,Leptospirosis,1
2019,8,Telangana,Stroke,1
2019,8,Tripura,Chronic Kidney Disease,1
2019,8,Tripura,Diarrhea,1
2019,8,Tripura,Japanese Encephalitis,1
2019,8,Tripura,Malaria,1
2019,8,Uttar Pradesh,Anxiety Disorder,1
2019,8,Uttar Pradesh,COVID-19,1
2019,8,Uttar Pradesh,Chikungunya,3
2019,8,Uttar Pradesh,Cholera,2
2019,8,Uttar Pradesh,Dengue,3
2019,8,Uttar Pradesh,Diabetes (Type 2),2
2019,8,Uttar Pradesh,Gastroenteritis,2
2019,8,Uttar Pradesh,HIV/AIDS,2
2019,8,Uttar Pradesh,Hepatitis B,2
2019,8,Uttar Pradesh,Hypertension,1
2019,8,Uttar Pradesh,Jaundice (Hepatitis A),2
2019,8,Uttar Pradesh,Kala-Azar,1
2019,8,Uttar Pradesh,Leptospirosis,3
2019,8,Uttar Pradesh,Malaria,2
2019,8,Uttar Pradesh,Pneumonia,1
2019,8,Uttar Pradesh,Sickle Cell Anemia,2
2019,8,Uttar Pradesh,Stroke,1
2019,8,Uttar Pradesh,Thalassemia,2
2019,8,Uttar Pradesh,Typhoid,1
2019,8,Uttarakhand,Leptospirosis,1
2019,8,Uttarakhand,Oral Cancer,2
2019,8,Uttarakhand,Pneumonia,1
2019,8,Uttarakhand,Tuberculosis,1
2019,8,West Bengal,Chikungunya,1
2019,8,West Bengal,Chronic Kidney Disease,1
2019,8,West Bengal,Dengue,2
2019,8,West Bengal,Depression,1
2019,8,West Bengal,Japanese Encephalitis,1
2019,8,West Bengal,Kala-Azar,1
2019,8,West Bengal,Leptospirosis,2
2019,8,West Bengal,Lung Cancer,1
2019,8,West Bengal,Malaria,1
2019,8,West Bengal,Tuberculosis,2
2019,9,Andhra Pradesh,Cholera,1
2019,9,Andhra Pradesh,Dengue,1
2019,9,Andhra Pradesh,Depression,2
2019,9,Andhra Pradesh,Heart Disease,1
2019,9,Andhra Pradesh,Hypertension,1
2019,9,Andhra Pradesh,Malaria,1
2019,9,Andhra Pradesh,Swine Flu (H1N1),1
2019,9,Assam,Chikungunya,1
2019,9,Assam,Dengue,1
2019,9,Assam,Diabetes (Type 2),1
2019,9,Assam,Diarrhea,2
2019,9,Assam,Heart Disease,1
2019,9,Assam,Japanese Encephalitis,1
2019,9,Assam,Malaria,1
2019,9,Bihar,Breast Cancer,1
2019,9,Bihar,COPD,1
2019,9,Bihar,Chikungunya,1
2019,9,Bihar,Cholera,2
2019,9,Bihar,Dengue,1
2019,9,Bihar,Filariasis,1
2019,9,Bihar,Hepatitis B,1
2019,9,Bihar,Hypertension,1
2019,9,Bihar,Leptospirosis,2
2019,9,Bihar,Oral Cancer,1
2019,9,Bihar,Sickle Cell Anemia,1
2019,9,Bihar,Swine Flu (H1N1),1
2019,9,Chhattisgarh,Cholera,1
2019,9,Chhattisgarh,Dengue,1
2019,9,Chhattisgarh,Depression,1
2019,9,Goa,Japanese Encephalitis,1
2019,9,Gujarat,Asthma,1
2019,9,Gujarat,COPD,1
2019,9,Gujarat,Chronic Kidney Disease,1
2019,9,Gujarat,Depression,1
2019,9,Gujarat,Filariasis,2
2019,9,Gujarat,HIV/AIDS,1
2019,9,Gujarat,Hypertension,2
2019,9,Gujarat,Leptospirosis,1
2019,9,Gujarat,Malaria,1
2019,9,Gujarat,Sickle Cell Anemia,1
2019,9,Gujarat,Stroke,1
2019,9,Gujarat,Tuberculosis,1
2019,9,Haryana,Chikungunya,1
2019,9,Haryana,Diabetes (Type 2),1
2019,9,Haryana,Gastroenteritis,1
2019,9,Haryana,Leptospirosis,1
2019,9,Haryana,Malaria,2
2019,9,Haryana,Oral Cancer,1
2019,9,Himachal Pradesh,Diarrhea,1
2019,9,Himachal Pradesh,Leptospirosis,1
2019,9,Himachal Pradesh,Sickle Cell Anemia,1
2019,9,Jammu and Kashmir,Gastroenteritis,1
2019,9,Jharkhand,Chikungunya,1
2019,9,Jharkhand,Chronic Kidney Disease,1
2019,9,Jharkhand,Jaundice (Hepatitis A),1
2019,9,Jharkhand,Leptospirosis,1
2019,9,Karnataka,Breast Cancer,2
2019,9,Karnataka,Cholera,3
2019,9,Karnataka,Dengue,1
2019,9,Karnataka,Hepatitis B,1
2019,9,Karnataka,Hypertension,1
2019,9,Karnataka,Kala-Azar,1
2019,9,Karnataka,Leptospirosis,1
2019,9,Karnataka,Tuberculosis,1
2019,9,Kerala,Anxiety Disorder,1
2019,9,Kerala,Depression,1
2019,9,Kerala,HIV/AIDS,1
2019,9,Kerala,Malaria,2
2019,9,Kerala,Sickle Cell Anemia,1
2019,9,Madhya Pradesh,Anxiety Disorder,2
2019,9,Madhya Pradesh,Asthma,1
2019,9,Madhya Pradesh,Breast Cancer,1
2019,9,Madhya Pradesh,Chikungunya,2
2019,9,Madhya Pradesh,Cholera,1
2019,9,Madhya Pradesh,Dengue,2
2019,9,Madhya Pradesh,Depression,1
2019,9,Madhya Pradesh,Diabetes (Type 2),1
2019,9,Madhya Pradesh,Kala-Azar,1
2019,9,Madhya Pradesh,Leptospirosis,1
2019,9,Madhya Pradesh,Lung Cancer,1
2019,9,Madhya Pradesh,Malaria,3
2019,9,Madhya Pradesh,Stroke,1
2019,9,Madhya Pradesh,Thalassemia,2
2019,9,Maharashtra,Anxiety Disorder,1
2019,9,Maharashtra,COPD,1
2019,9,Maharashtra,Cholera,4
2019,9,Maharashtra,Dengue,1
2019,9,Maharashtra,Depression,1
2019,9,Maharashtra,Diabetes (Type 2),1
2019,9,Maharashtra,HIV/AIDS,2
2019,9,Maharashtra,Heart Disease,1
2019,9,Maharashtra,Leptospirosis,2
2019,9,Maharashtra,Lung Cancer,2
2019,9,Maharashtra,Malaria,1
2019,9,Maharashtra,Oral Cancer,1
2019,9,Maharashtra,Thalassemia,1
2019,9,Maharashtra,Typhoid,1
2019,9,Meghalaya,Cholera,1
2019,9,NCT of Delhi,Japanese Encephalitis,1
2019,9,NCT of Delhi,Swine Flu (H1N1),1
2019,9,Odisha,Diarrhea,1
2019,9,Odisha,Heart Disease,1
2019,9,Odisha,Hepatitis B,1
2019,9,Odisha,Hypertension,1
2019,9,Odisha,Leptospirosis,1
2019,9,Odisha,Oral Cancer,1
2019,9,Odisha,Thalassemia,1
2019,9,Odisha,Tuberculosis,1
2019,9,Odisha,Typhoid,1
2019,9,Punjab,Diabetes (Type 2),1
2019,9,Punjab,Filariasis,1
2019,9,Punjab,Lung Cancer,1
2019,9,Punjab,Malaria,1
2019,9,Punjab,Oral Cancer,1
2019,9,Punjab,Stroke,1
2019,9,Punjab,Typhoid,1
2019,9,Rajasthan,COVID-19,1
2019,9,Rajasthan,Chikungunya,2
2019,9,Rajasthan,Cholera,1
2019,9,Rajasthan,Dengue,2
2019,9,Rajasthan,Depression,1
2019,9,Rajasthan,Diabetes (Type 2),1
2019,9,Rajasthan,HIV/AIDS,1
2019,9,Rajasthan,Heart Disease,1
2019,9,Rajasthan,Hypertension,1
2019,9,Rajasthan,Japanese Encephalitis,1
2019,9,Rajasthan,Kala-Azar,1
2019,9,Rajasthan,Leptospirosis,3
2019,9,Rajasthan,Malaria,3
2019,9,Rajasthan,Sickle Cell Anemia,1
2019,9,Rajasthan,Swine Flu (H1N1),1
2019,9,Tamil Nadu,Breast Cancer,1
2019,9,Tamil Nadu,Chikungunya,2
2019,9,Tamil Nadu,Cholera,1
2019,9,Tamil Nadu,Dengue,2
2019,9,Tamil Nadu,Gastroenteritis,1
2019,9,Tamil Nadu,Jaundice (Hepatitis A),1
2019,9,Tamil Nadu,Leptospirosis,2
2019,9,Tamil Nadu,Lung Cancer,1
2019,9,Tamil Nadu,Malaria,1
2019,9,Tamil Nadu,Stroke,2
2019,9,Tamil Nadu,Typhoid,1
2019,9,Uttar Pradesh,Anxiety Disorder,2
2019,9,Uttar Pradesh,Asthma,1
2019,9,Uttar Pradesh,Cholera,3
2019,9,Uttar Pradesh,Chronic Kidney Disease,1
2019,9,Uttar Pradesh,Dengue,2
2019,9,Uttar Pradesh,Depression,1
2019,9,Uttar Pradesh,Diarrhea,1
2019,9,Uttar Pradesh,Filariasis,1
2019,9,Uttar Pradesh,Heart Disease,2
2019,9,Uttar Pradesh,Hepatitis B,2
2019,9,Uttar Pradesh,Hypertension,1
2019,9,Uttar Pradesh,Jaundice (Hepatitis A),1
2019,9,Uttar Pradesh,Leptospirosis,1
2019,9,Uttar Pradesh,Malaria,3
2019,9,Uttar Pradesh,Oral Cancer,1
2019,9,Uttar Pradesh,Sickle Cell Anemia,1
2019,9,Uttar Pradesh,Stroke,2
2019,9,Uttar Pradesh,Thalassemia,1
2019,9,Uttar Pradesh,Tuberculosis,2
2019,9,Uttarakhand,Depression,1
2019,9,Uttarakhand,Leptospirosis,1
2019,9,West Bengal,Chikungunya,2
2019,9,West Bengal,Cholera,3
2019,9,West Bengal,Depression,2
2019,9,West Bengal,Heart Disease,1
2019,9,West Bengal,Hypertension,1
2019,9,West Bengal,Japanese Encephalitis,1
2019,9,West Bengal,Jaundice (Hepatitis A),1
2019,9,West Bengal,Malaria,2
2019,9,West Bengal,Sickle Cell Anemia,2
2019,9,West Bengal,Stroke,1
2019,9,West Bengal,Tuberculosis,1
2019,10,Andhra Pradesh,Dengue,1
2019,10,Andhra Pradesh,Diabetes (Type 2),2
2019,10,Andhra Pradesh,Filariasis,1
2019,10,Andhra Pradesh,Heart Disease,1
2019,10,Andhra Pradesh,Hepatitis B,1
2019,10,Andhra Pradesh,Hypertension,1
2019,10,Andhra Pradesh,Japanese Encephalitis,1
2019,10,Andhra Pradesh,Lung Cancer,1
2019,10,Andhra Pradesh,Tuberculosis,1
2019,10,Arunachal Pradesh,Dengue,1
2019,10,Assam,Anxiety Disorder,1
2019,10,Assam,HIV/AIDS,2
2019,10,Assam,Hepatitis B,1
2019,10,Assam,Japanese Encephalitis,1
2019,10,Assam,Malaria,1
2019,10,Assam,Pneumonia,3
2019,10,Bihar,Chikungunya,1
2019,10,Bihar,Dengue,2
2019,10,Bihar,Gastroenteritis,1
2019,10,Bihar,Hepatitis B,1
2019,10,Bihar,Leptospirosis,2
2019,10,Bihar,Lung Cancer,1
2019,10,Bihar,Malaria,3
2019,10,Bihar,Sickle Cell Anemia,2
2019,10,Bihar,Stroke,1
2019,10,Bihar,Thalassemia,3
2019,10,Bihar,Typhoid,1
2019,10,Chhattisgarh,Typhoid,1
2019,10,Gujarat,Anxiety Disorder,1
2019,10,Gujarat,Chikungunya,2
2019,10,Gujarat,Dengue,1
2019,10,Gujarat,Depression,1
2019,10,Gujarat,Kala-Azar,1
2019,10,Gujarat,Leptospirosis,2
2019,10,Gujarat,Lung Cancer,1
2019,10,Gujarat,Tuberculosis,1
2019,10,Haryana,Anxiety Disorder,1
2019,10,Haryana,Chikungunya,1
2019,10,Haryana,Dengue,1
2019,10,Haryana,Diarrhea,1
2019,10,Haryana,HIV/AIDS,1
2019,10,Haryana,Kala-Azar,1
2019,10,Haryana,Oral Cancer,1
2019,10,Haryana,Typhoid,1
2019,10,Jammu and Kashmir,Kala-Azar,1
2019,10,Jammu and Kashmir,Leptospirosis,2
2019,10,Jammu and Kashmir,Tuberculosis,1
2019,10,Jharkhand,Anxiety Disorder,1
2019,10,Jharkhand,Asthma,1
2019,10,Jharkhand,Leptospirosis,1
2019,10,Jharkhand,Malaria,1
2019,10,Jharkhand,Stroke,1
2019,10,Karnataka,Anxiety Disorder,1
2019,10,Karnataka,Dengue,1
2019,10,Karnataka,Depression,1
2019,10,Karnataka,Hypertension,1
2019,10,Karnataka,Kala-Azar,2
2019,10,Karnataka,Malaria,2
2019,10,Karnataka,Oral Cancer,1
2019,10,Karnataka,Swine Flu (H1N1),1
2019,10,Kerala,Cholera,1
2019,10,Kerala,Diabetes (Type 2),1
2019,10,Kerala,Typhoid,2
2019,10,Madhya Pradesh,Asthma,1
2019,10,Madhya Pradesh,COVID-19,1
2019,10,Madhya Pradesh,Cholera,3
2019,10,Madhya Pradesh,Diabetes (Type 2),1
2019,10,Madhya Pradesh,Hepatitis B,2
2019,10,Madhya Pradesh,Leptospirosis,2
2019,10,Madhya Pradesh,Malaria,4
2019,10,Madhya Pradesh,Thalassemia,1
2019,10,Maharashtra,Anxiety Disorder,1
2019,10,Maharashtra,Breast Cancer,2
2019,10,Maharashtra,Chikungunya,1
2019,10,Maharashtra,Cholera,1
2019,10,Maharashtra,Dengue,1
2019,10,Maharashtra,Diabetes (Type 2),2
2019,10,Maharashtra,Leptospirosis,1
2019,10,Maharashtra,Lung Cancer,1
2019,10,Maharashtra,Thalassemia,1
2019,10,Manipur,Anxiety Disorder,1
2019,10,Manipur,COPD,1
2019,10,Mizoram,Diabetes (Type 2),1
2019,10,NCT of Delhi,Asthma,1
2019,10,NCT of Delhi,Leptospirosis,1
2019,10,NCT of Delhi,Malaria,1
2019,10,Nagaland,Anxiety Disorder,1
2019,10,Nagaland,Diabetes (Type 2),1
2019,10,Odisha,Cholera,1
2019,10,Odisha,Dengue,2
2019,10,Odisha,Diabetes (Type 2),1
2019,10,Odisha,Diarrhea,1
2019,10,Odisha,HIV/AIDS,1
2019,10,Odisha,Hypertension,1
2019,10,Odisha,Kala-Azar,1
2019,10,Punjab,Anxiety Disorder,1
2019,10,Punjab,Asthma,1
2019,10,Punjab,Breast Cancer,1
2019,10,Punjab,Chikungunya,1
2019,10,Punjab,Hypertension,1
2019,10,Punjab,Lung Cancer,1
2019,10,Rajasthan,Anxiety Disorder,1
2019,10,Rajasthan,COPD,1
2019,10,Rajasthan,Cholera,1
2019,10,Rajasthan,Depression,1
2019,10,Rajasthan,Diarrhea,1
2019,10,Rajasthan,Filariasis,1
2019,10,Rajasthan,Heart Disease,2
2019,10,Rajasthan,Hepatitis B,2
2019,10,Rajasthan,Kala-Azar,1
2019,10,Rajasthan,Malaria,1
2019,10,Rajasthan,Pneumonia,1
2019,10,Tamil Nadu,Anxiety Disorder,1
2019,10,Tamil Nadu,Chikungunya,1
2019,10,Tamil Nadu,Dengue,2
2019,10,Tamil Nadu,Diabetes (Type 2),1
2019,10,Tamil Nadu,Diarrhea,1
2019,10,Tamil Nadu,HIV/AIDS,1
2019,10,Tamil Nadu,Hepatitis B,3
2019,10,Tamil Nadu,Hypertension,1
2019,10,Tamil Nadu,Leptospirosis,1
2019,10,Tamil Nadu,Malaria,1
2019,10,Tamil Nadu,Sickle Cell Anemia,1
2019,10,Telangana,Anxiety Disorder,1
2019,10,Telangana,COVID-19,1
2019,10,Telangana,Dengue,1
2019,10,Telangana,HIV/AIDS,1
2019,10,Telangana,Hypertension,1
2019,10,Telangana,Japanese Encephalitis,1
2019,10,Telangana,Lung Cancer,1
2019,10,Telangana,Sickle Cell Anemia,1
2019,10,Telangana,Tuberculosis,1
2019,10,Tripura,HIV/AIDS,1
2019,10,Tripura,Leptospirosis,1
2019,10,Uttar Pradesh,Anxiety Disorder,2
2019,10,Uttar Pradesh,Breast Cancer,1
2019,10,Uttar Pradesh,Chikungunya,2
2019,10,Uttar Pradesh,Cholera,2
2019,10,Uttar Pradesh,Chronic Kidney Disease,2
2019,10,Uttar Pradesh,Depression,2
2019,10,Uttar Pradesh,Diabetes (Type 2),1
2019,10,Uttar Pradesh,Diarrhea,1
2019,10,Uttar Pradesh,Filariasis,3
2019,10,Uttar Pradesh,HIV/AIDS,5
2019,10,Uttar Pradesh,Heart Disease,1
2019,10,Uttar Pradesh,Hepatitis B,2
2019,10,Uttar Pradesh,Hypertension,2
2019,10,Uttar Pradesh,Japanese Encephalitis,2
2019,10,Uttar Pradesh,Jaundice (Hepatitis A),1
2019,10,Uttar Pradesh,Leptospirosis,1
2019,10,Uttar Pradesh,Lung Cancer,1
2019,10,Uttar Pradesh,Malaria,3
2019,10,Uttar Pradesh,Oral Cancer,2
2019,10,Uttar Pradesh,Pneumonia,1
2019,10,Uttar Pradesh,Stroke,2
2019,10,Uttar Pradesh,Thalassemia,3
2019,10,Uttar Pradesh,Typhoid,2
2019,10,Uttarakhand,Chikungunya,1
2019,10,Uttarakhand,Oral Cancer,2
2019,10,West Bengal,Anxiety Disorder,1
2019,10,West Bengal,Cholera,1
2019,10,West Bengal,Depression,1
2019,10,West Bengal,Filariasis,2
2019,10,West Bengal,Hypertension,1
2019,10,West Bengal,Malaria,1
2019,10,West Bengal,Typhoid,2
2019,11,Andhra Pradesh,Asthma,1
2019,11,Andhra Pradesh,COPD,1
2019,11,Andhra Pradesh,Depression,1
2019,11,Andhra Pradesh,Gastroenteritis,1
2019,11,Andhra Pradesh,Heart Disease,1
2019,11,Andhra Pradesh,Hepatitis B,1
2019,11,Andhra Pradesh,Swine Flu (H1N1),1
2019,11,Andhra Pradesh,Typhoid,1
2019,11,Arunachal Pradesh,Swine Flu (H1N1),1
2019,11,Assam,HIV/AIDS,2
2019,11,Assam,Pneumonia,1
2019,11,Assam,Swine Flu (H1N1),1
2019,11,Assam,Thalassemia,1
2019,11,Bihar,Asthma,5
2019,11,Bihar,Breast Cancer,1
2019,11,Bihar,Chronic Kidney Disease,1
2019,11,Bihar,HIV/AIDS,2
2019,11,Bihar,Lung Cancer,1
2019,11,Bihar,Oral Cancer,1
2019,11,Bihar,Stroke,1
2019,11,Bihar,Swine Flu (H1N1),1
2019,11,Chhattisgarh,Breast Cancer,1
2019,11,Chhattisgarh,Pneumonia,2
2019,11,Chhattisgarh,Swine Flu (H1N1),1
2019,11,Goa,Typhoid,1
2019,11,Gujarat,Anxiety Disorder,1
2019,11,Gujarat,Breast Cancer,2
2019,11,Gujarat,COPD,1
2019,11,Gujarat,Diabetes (Type 2),1
2019,11,Gujarat,HIV/AIDS,1
2019,11,Gujarat,Hepatitis B,1
2019,11,Gujarat,Pneumonia,1
2019,11,Gujarat,Sickle Cell Anemia,2
2019,11,Gujarat,Swine Flu (H1N1),1
2019,11,Gujarat,Typhoid,2
2019,11,Haryana,Chikungunya,1
2019,11,Haryana,Cholera,1
2019,11,Haryana,Chronic Kidney Disease,1
2019,11,Haryana,Depression,1
2019,11,Haryana,Diabetes (Type 2),2
2019,11,Haryana,Japanese Encephalitis,1
2019,11,Haryana,Stroke,1
2019,11,Jammu and Kashmir,Kala-Azar,1
2019,11,Jharkhand,COPD,2
2019,11,Jharkhand,Depression,1
2019,11,Jharkhand,Heart Disease,1
2019,11,Jharkhand,Hypertension,1
2019,11,Jharkhand,Japanese Encephalitis,1
2019,11,Jharkhand,Leptospirosis,1
2019,11,Jharkhand,Lung Cancer,1
2019,11,Jharkhand,Pneumonia,1
2019,11,Karnataka,Anxiety Disorder,1
2019,11,Karnataka,COVID-19,2
2019,11,Karnataka,Diabetes (Type 2),1
2019,11,Karnataka,Hepatitis B,1
2019,11,Karnataka,Typhoid,1
2019,11,Kerala,COVID-19,2
2019,11,Kerala,Hepatitis B,2
2019,11,Kerala,Swine Flu (H1N1),1
2019,11,Madhya Pradesh,Asthma,3
2019,11,Madhya Pradesh,Breast Cancer,1
2019,11,Madhya Pradesh,Depression,1
2019,11,Madhya Pradesh,Diarrhea,1
2019,11,Madhya Pradesh,Filariasis,1
2019,11,Madhya Pradesh,HIV/AIDS,1
2019,11,Madhya Pradesh,Kala-Azar,1
2019,11,Madhya Pradesh,Pneumonia,3
2019,11,Madhya Pradesh,Swine Flu (H1N1),3
2019,11,Madhya Pradesh,Typhoid,1
2019,11,Maharashtra,Asthma,2
2019,11,Maharashtra,Breast Cancer,1
2019,11,Maharashtra,COPD,1
2019,11,Maharashtra,COVID-19,2
2019,11,Maharashtra,Chikungunya,1
2019,11,Maharashtra,Diabetes (Type 2),1
2019,11,Maharashtra,Diarrhea,1
2019,11,Maharashtra,Hypertension,1
2019,11,Maharashtra,Japanese Encephalitis,1
2019,11,Maharashtra,Kala-Azar,1
2019,11,Maharashtra,Malaria,1
2019,11,Maharashtra,Oral Cancer,4
2019,11,Maharashtra,Pneumonia,2
2019,11,Maharashtra,Sickle Cell Anemia,2
2019,11,Maharashtra,Stroke,2
2019,11,Maharashtra,Tuberculosis,1
2019,11,Meghalaya,COPD,1
2019,11,Meghalaya,COVID-19,1
2019,11,Mizoram,Heart Disease,1
2019,11,NCT of Delhi,COPD,1
2019,11,NCT of Delhi,Sickle Cell Anemia,1
2019,11,Nagaland,Pneumonia,1
2019,11,Odisha,Chikungunya,1
2019,11,Odisha,Chronic Kidney Disease,1
2019,11,Odisha,HIV/AIDS,1
2019,11,Odisha,Kala-Azar,1
2019,11,Odisha,Pneumonia,1
2019,11,Odisha,Stroke,1
2019,11,Punjab,Anxiety Disorder,1
2019,11,Punjab,COPD,1
2019,11,Rajasthan,Anxiety Disorder,1
2019,11,Rajasthan,Asthma,2
2019,11,Rajasthan,Breast Cancer,2
2019,11,Rajasthan,COPD,3
2019,11,Rajasthan,COVID-19,1
2019,11,Rajasthan,Chronic Kidney Disease,1
2019,11,Rajasthan,Depression,1
2019,11,Rajasthan,Diabetes (Type 2),1
2019,11,Rajasthan,Filariasis,2
2019,11,Rajasthan,HIV/AIDS,1
2019,11,Rajasthan,Hypertension,1
2019,11,Rajasthan,Pneumonia,1
2019,11,Rajasthan,Sickle Cell Anemia,1
2019,11,Rajasthan,Swine Flu (H1N1),2
2019,11,Tamil Nadu,COPD,1
2019,11,Tamil Nadu,Depression,1
2019,11,Tamil Nadu,HIV/AIDS,2
2019,11,Tamil Nadu,Hypertension,1
2019,11,Tamil Nadu,Swine Flu (H1N1),1
2019,11,Tamil Nadu,Tuberculosis,1
2019,11,Telangana,COPD,1
2019,11,Telangana,Lung Cancer,1
2019,11,Telangana,Oral Cancer,1
2019,11,Telangana,Pneumonia,1
2019,11,Telangana,Sickle Cell Anemia,1
2019,11,Telangana,Thalassemia,1
2019,11,Tripura,Diabetes (Type 2),1
2019,11,Tripura,Tuberculosis,1
2019,11,Uttar Pradesh,Asthma,5
2019,11,Uttar Pradesh,COPD,1
2019,11,Uttar Pradesh,COVID-19,2
2019,11,Uttar Pradesh,Chikungunya,1
2019,11,Uttar Pradesh,Cholera,1
2019,11,Uttar Pradesh,Chronic Kidney Disease,1
2019,11,Uttar Pradesh,Dengue,1
2019,11,Uttar Pradesh,Depression,3
2019,11,Uttar Pradesh,Diabetes (Type 2),1
2019,11,Uttar Pradesh,HIV/AIDS,2
2019,11,Uttar Pradesh,Heart Disease,1
2019,11,Uttar Pradesh,Japanese Encephalitis,1
2019,11,Uttar Pradesh,Kala-Azar,4
2019,11,Uttar Pradesh,Lung Cancer,2
2019,11,Uttar Pradesh,Malaria,2
2019,11,Uttar Pradesh,Oral Cancer,1
2019,11,Uttar Pradesh,Sickle Cell Anemia,2
2019,11,Uttar Pradesh,Stroke,3
